item,lvl,ID,catSeq,Finnish,English,TDOI
2687,4,P01AB01,10,Metronidatsoli,metronidazole,undefined
2688,4,P01AB02,20,Tinidatsoli,tinidazole,NOTDOI
2689,4,P01AB07,30,Seknidatsoli,secnidazole,NOTDOI
2690,4,P01AC01,40,Diloksanidi,diloxanide,NOTDOI
2691,4,P01AX05,50,Mepakriini,mepacrine,NOTDOI
2692,4,P01AX06,60,Atovakoni,atovaquone,NOTDOI
2693,4,P01AX11,70,Nitatsoksanidi,nitazoxanide,NOTDOI
2694,4,A07AA06,71,Paromomysiini,paromomycin,NOTDOI
2695,3,P1AB,20,Malarialääkkeet,,undefined
2696,4,P01BA01,10,Klorokiini,chloroquine,undefined
2697,4,P01BA03,30,Primakiini,primaquine,NOTDOI
2698,4,P01BC01,40,Kiniini,quinine,NOTDOI
2699,4,P01BC02,50,Meflokiini,mefloquine,undefined
2700,4,P01BD01,60,Pyrimetamiini,pyrimethamine,NOTDOI
2701,4,P01BE02,70,Artemeetteri,artemether,NOTDOI
2702,4,P01BE03,80,Artesunaatti,artesunate,NOTDOI
2703,4,P01BE04,90,Artemotiili,artemotil,NOTDOI
2704,4,P01BF01,100,"Artemisiniinijohdokset, yhdistelmävalmisteet",artemether and lumefantrine,NOTDOI
2705,4,P1ABC,110,"Proguaniili, yhdistelmävalmisteet",N/A,undefined
2706,4,J01AA02,111,Doksisykliini,doxycycline,undefined
2707,3,P1AC,30,Leishmaniaasi- ja trypanosomiaasilääkkeet,,NOTDOI
2708,4,P01CB01,10,Meglumiiniantimonaatti,meglumine antimonate,NOTDOI
2709,4,P01CX04,50,Miltefosiini,miltefosine,NOTDOI
2710,4,J02AA01,51,Amfoterisiini,amphotericin B,undefined
2711,2,P1B,20,Matolääkkeet,,undefined
2712,3,P1BA,10,Sukkulamatolääkkeet,,undefined
2713,4,P02CA01,10,Mebendatsoli,mebendazole,undefined
2714,4,P02CA03,30,Albendatsoli,albendazole,NOTDOI
2715,4,P02CB02,50,Dietyylikarbamatsiini,diethylcarbamazine,NOTDOI
2716,4,P02CC01,60,Pyranteeli,pyrantel,NOTDOI
2717,4,P02CF01,70,Ivermektiini,ivermectin,undefined
2718,4,P02CX01,80,Pyrviini,pyrvinium,undefined
2719,3,P1BB,20,Laakamatolääkkeet,,undefined
2720,4,P02DA01,10,Niklosamidi,niclosamide,undefined
2721,3,P1BC,30,Imumatolääkkeet,,NOTDOI
2722,4,P02BA01,10,Pratsikvanteeli,praziquantel,NOTDOI
2723,4,P02BX04,20,Triklabendatsoli,triclabendazole,NOTDOI
2724,2,P1C,30,Ulkoloisten häätön käytettävät lääkkeet,,undefined
2725,3,P03AA54,10,Bentsyylibentsoaatti ja disulfiraami,"disulfiram, combinations",NOTDOI
2726,3,P03AC04,10,Permetriini,permethrin,undefined
2727,3,P03AX01,11,Bentsyylibentsoaatti,benzyl benzoate,NOTDOI
2728,3,P03AX03,20,Malationi,malathion,undefined
2729,1,V1,27,Allergeenit,,NOTDOI
2730,2,V01AA02,10,Siitepöly,grass pollen,undefined
2731,2,V01AA03,20,Huonepölypunkki,house dust mites,undefined
2732,2,V01AA07,30,Hyönteiset,insects,undefined
2733,2,V01AA11,40,Eläimet,animals,undefined
2734,2,V01AA20,50,Muut allergeenit,,undefined
2735,3,V01AA08,10,Maapähkinäproteiini,food,NOTDOI
2736,1,A1J,28,"Aminohapot, entsyymit ja muut aineenvaihduntasairauksien lääkkeet",,undefined
2737,2,A1JA,10,Aminohapot,,undefined
2738,3,A16AA01,10,Levokarnitiini,levocarnitine,undefined
2739,3,A16AA04,20,Merkaptamiini,mercaptamine,undefined
2740,3,A16AA05,30,Karglumiinihappo,carglumic acid,undefined
2741,3,A16AA06,40,Betaiini,betaine,undefined
2742,3,A16AA07,50,Metreleptiini,metreleptin,NOTDOI
2743,3,B05XB01,60,Arginiinihydrokloridi,arginine hydrochloride,NOTDOI
2744,2,A1JB,20,Entsyymit,,undefined
2745,3,A16AB02,10,Imigluseraasi,imiglucerase,undefined
2746,3,A16AB03,20,Agalsidaasialfa,agalsidase alfa,undefined
2747,3,A16AB04,30,Agalsidaasibeeta,agalsidase beta,undefined
2748,3,A16AB05,40,Laronidaasi,laronidase,undefined
2749,3,A16AB07,50,Alglukosidaasialfa,alglucosidase alfa,undefined
2750,3,A16AB08,60,Galsulfaasi,galsulfase,NOTDOI
2751,3,A16AB09,70,Idursulfaasi,idursulfase,undefined
2752,3,A16AB10,80,Velagluseraasialfa,velaglucerase alfa,NOTDOI
2753,3,A16AB13,90,Asfotaasialfa,asfotase alfa,NOTDOI
2754,3,A16AB14,100,Sebelipaasialfa,sebelipase alfa,NOTDOI
2755,3,A16AB15,110,Velmanaasi alfa,velmanase alfa,NOTDOI
2756,3,A16AB17,120,Serliponaasi alfa,cerliponase alfa,NOTDOI
2757,3,A16AB18,130,Vestronidaasi alfa,vestronidase alfa,NOTDOI
2758,3,A16AB20,131,Pegunigalsidaasi alfa,pegunigalsidase alfa,NOTDOI
2759,3,A16AB22,131,Avalglukosidaasi alfa,avalglucosidase alfa,NOTDOI
2760,3,A16AB23,132,Sipaglukosidaasi alfa,cipaglucosidase alfa,NOTDOI
2761,3,A16AB24,133,Pegtsilarginaasi,pegzilarginase,NOTDOI
2762,3,A16AB25,134,Olipudaasi alfa,olipudase alfa,NOTDOI
2763,3,A16AB26,135,Eladokageenieksuparvoveekki,eladocagene exuparvovec,NOTDOI
2764,2,A1JC,30,Muut aineenvaihduntasairauksien lääkkeet,,undefined
2765,3,A16AX03,10,Natriumfenyylibutyraatti,sodium phenylbutyrate,undefined
2766,3,A16AX04,20,Nitisinoni,nitisinone,undefined
2767,3,A16AX05,30,Sinkkiasetaatti,zinc acetate,undefined
2768,3,A16AX06,40,Miglustaatti,miglustat,undefined
2769,3,A16AX07,49,Sapropteriini,sapropterin,NOTDOI
2770,3,A16AX09,50,Glyserolifenyylibutyraatti,glycerol phenylbutyrate,NOTDOI
2771,3,A16AX10,60,Eliglustaatti,eliglustat,NOTDOI
2772,3,A16AX11,61,Natriumbentsoaatti,sodium benzoate,NOTDOI
2773,3,A16AX12,70,Trientiini,trientine,NOTDOI
2774,3,A16AX14,78,Migalastaatti,migalastat,NOTDOI
2775,3,A16AX15,79,Telotristaatti,telotristat,NOTDOI
2776,3,A16AX16,90,Givosiraani,givosiran,NOTDOI
2777,3,A16AX19,91,Fosdenopteriini,fosdenopterin,NOTDOI
2778,3,A16AX20,91,Lonafarnibi,lonafarnib,NOTDOI
2779,3,A16AX21,92,Elivaldogeeniautotemseeli,elivaldogene autotemcel,NOTDOI
2780,2,A1JD,40,Lihasdystrofioiden lääkkeet,,NOTDOI
2781,3,M09AX03,10,Atalureeni,ataluren,NOTDOI
2782,3,M09AX07,20,Nusinerseeni,nusinersen,NOTDOI
2783,3,M09AX09,30,Onasemnogeeniabeparvoveekki,onasemnogene abeparvovec,NOTDOI
2784,3,M09AX10,40,Risdiplaami,risdiplam,NOTDOI
2785,3,H02AB18,41,Vamoroloni,vamorolone,NOTDOI
2786,1,V2,29,"Myrkytysten, yliannostusten ym. hoito",,NOTDOI
2787,2,V2A,10,Myrkytysten antidootit,,undefined
2788,3,A11HA02,10,Pyridoksiini (B6-vitamiini),pyridoxine (vit B6),undefined
2789,3,B02BA01,11,Fytomenadioni,phytomenadione,undefined
2790,3,D11AX03,20,Kalsiumglukonaatti,calcium gluconate,NOTDOI
2791,3,J06AA03,30,Käärmeenmyrkkyantitoksiini,snake venom antiserum,undefined
2792,3,M03CA01,30,Dantroleeni,dantrolene,NOTDOI
2793,3,J06BB,31,Käärmeenmyrkkyantitoksiini,ATCDDD N/A,NOTDOI
2794,3,N04BC01,31,Bromokriptiini,bromocriptine,undefined
2795,3,R06AX02,40,Syproheptadiini,cyproheptadine,NOTDOI
2796,3,V03ABXX,50,"DMPS, DMSA, suksimeeri ja muut",ATCDDD N/A,NOTDOI
2797,3,V03AB01,60,Ipekakuana,ipecacuanha,undefined
2798,3,V03AB03,70,Edetaatit,edetates,NOTDOI
2799,3,V03AB04,80,Pralidoksiimi,pralidoxime,undefined
2800,3,V03AB06,90,Tiosulfaatti,thiosulfate,NOTDOI
2801,3,V03AB13,100,Obidoksiimi,obidoxime,undefined
2802,3,V03AB14,110,Protamiini,protamine,undefined
2803,3,V03AB15,120,Naloksoni,naloxone,undefined
2804,3,V03AB16,130,Etanoli,ethanol,undefined
2805,3,V03AB17,140,Metyylitioniini,methylthioninium chloride,NOTDOI
2806,3,V03AB19,150,Fysostigmiini,physostigmine,undefined
2807,3,V03AB21,160,Kaliumjodidi,potassium iodide,undefined
2808,3,V03AB23,180,Asetyylikysteiini,acetylcysteine,undefined
2809,3,V03AB24,190,Digitaliksen vasta-aine,digitalis antitoxin,undefined
2810,3,V03AB25,200,Flumatseniili,flumazenil,undefined
2811,3,V03AB27,210,4-dimetyyliaminofenoli,4-dimethylaminophenol,undefined
2812,3,V03AB31,220,Preussinsini,prussian blue,NOTDOI
2813,3,V03AB33,230,Hydroksokobalamiini,hydroxocobalamin,undefined
2814,3,V03AB34,240,Fomepitsoli,fomepizole,undefined
2815,3,V03AB35,250,Sugammadeksi,sugammadex,undefined
2816,3,V03AB37,260,Idarusitsumabi,idarucizumab,NOTDOI
2817,3,V03AB38,270,Andeksaneetti alfa,andexanet alfa,NOTDOI
2818,3,V03AX,271,Silibiini,ATCDDD N/A,NOTDOI
2819,2,V2B,20,Rautaa kelatoivat aineet,,undefined
2820,3,V03AC01,10,Desferrioksamiini,deferoxamine,undefined
2821,3,V03AC02,20,Deferiproni,deferiprone,undefined
2822,3,V03AC03,30,Deferasiroksi,deferasirox,undefined
2823,2,V2C,30,Hyperkalemia- ja hyperfosfatemialääkkeet,,undefined
2824,3,V03AE01,10,Polystyreenisulfonaatti,polystyrene sulfonate,undefined
2825,3,V03AE02,20,Sevelameeri,sevelamer,undefined
2826,3,V03AE03,30,Lantaanikarbonaatti,lanthanum carbonate,undefined
2827,3,V03AE04,40,Kalsiumasetaatti ja magnesiumkarbonaatti,calcium acetate and magnesium carbonate,undefined
2828,3,V03AE09,50,Patiromeerikalsium,patiromer calcium,NOTDOI
2829,3,V03AE10,60,Natriumsirkoniumsyklosilikaatti,sodium zirconium cyclosilicate,NOTDOI
2830,2,V2D,40,Hyperkalsemialääkkeet,,NOTDOI
2831,3,V03AG01,10,Fosfaatit,sodium cellulose phosphate,NOTDOI
2832,2,V2E,50,Sytostaattihoidon haittoja vähentävät lääkkeet,,undefined
2833,3,V03AF01,10,Mesna,mesna,undefined
2834,3,V03AF02,20,Deksratsoksaani,dexrazoxane,undefined
2835,3,V03AF03,30,Kalsiumfolinaatti,calcium folinate,undefined
2836,3,V03AF04,40,Kalsiumlevofolinaatti,calcium levofolinate,undefined
2837,3,V03AF05,50,Amifostiini,amifostine,undefined
2838,3,V03AF07,60,Rasburikaasi,rasburicase,undefined
2839,3,V03AF08,70,Palifermiini,palifermin,undefined
2840,3,V03AF09,80,Glukarpidaasi,glucarpidase,NOTDOI
2841,3,V03AF10,90,Natriumlevofolinaatti,sodium levofolinate,undefined
2842,3,B06AA03,91,Hyaluronidaasi,hyaluronidase,NOTDOI
2843,2,V2F,60,Hypoglykemialääkkeet,,NOTDOI
2844,3,V03AH01,10,Diatsoksidi,diazoxide,NOTDOI
2845,3,H04AA01,11,Glukagoni,glucagon,undefined
2846,2,V2G,70,Muut myrkytysten hoidossa käytettävät lääkkeet.,,NOTDOI
2847,3,A03BA01,10,Atropiini,atropine,undefined
2848,3,A07BA01,20,Lääkehiili,medicinal charcoal,undefined
2849,3,H01CB02,30,Oktreotidi,octreotide,undefined
2850,3,H04AA01,40,Glukagoni,glucagon,undefined
2851,3,M01CC01,50,Penisillamiini,penicillamine,undefined
2852,3,N02CA04,60,Metysergidi,methysergide,NOTDOI
2853,1,V3,30,Diagnostiset aineet,,NOTDOI
2854,2,V3A,10,Tuberkuliinitesti,,undefined
2855,3,V04CF01,10,Tuberkuliini,tuberculin,undefined
2856,3,V04CFXX,11,Mycobacterium tuberculosis -bakteerista peräisin olevat antigeenit rdESAT-6 ja rCFP-10,ATCDDD N/A,NOTDOI
2857,2,V04CL,20,Allergiatestit,Tests for allergic diseases,undefined
2858,2,V3D,25,Hedelmällisyystestit,,NOTDOI
2859,3,V04CM01,10,Gonadoreliini,gonadorelin,NOTDOI
2860,2,V3C,30,Aivolisäkkeen toimintatestit,,NOTDOI
2861,3,V04CD01,10,Metyraponi,metyrapone,NOTDOI
2862,3,V04CD04,20,Kortikoliberiini,corticorelin,NOTDOI
2863,3,V04CD05,30,Somatoreliini,somatorelin,NOTDOI
2864,3,V04CD06,40,Masimoreliini,macimorelin,NOTDOI
2865,3,V04CJ02,50,Protireliini,protirelin,NOTDOI
2866,2,V04CX,40,Muut diagnostiset aineet,,undefined
2867,3,V04CX01,9,Indosyaanivihreä,indocyanine green,NOTDOI
2868,3,V04CX04,10,Mannitoli,mannitol,NOTDOI
2869,3,V04CX07,10,Edrofonium,edrophonium,NOTDOI
2870,3,V04CH02,11,Indigokarmiini,indigo carmine,NOTDOI
2871,3,V04CK01,20,Sekretiini,secretin,NOTDOI
2872,3,C01EB21,21,Regadenosoni,regadenoson,NOTDOI
2873,1,V4,31,Tekniset valmisteet,,NOTDOI
2874,2,V07AB,10,"Liuottimet, laimentimet, huuhteluliuokset","Solvents and diluting agents, incl. irrigating solutions",undefined
2875,1,V5,32,Varjoaineet,,NOTDOI
2876,2,V5A,10,Jodia sisältävät varjoaineet,,undefined
2877,3,V08AA01,10,Diatritsoiinihappo,diatrizoic acid,undefined
2878,3,V08AB02,20,Joheksoli,iohexol,undefined
2879,3,V08AB03,30,Joksagliinihappo,ioxaglic acid,undefined
2880,3,V08AB04,31,Jopamidoli,iopamidol,NOTDOI
2881,3,V08AB05,40,Jopromidi,iopromide,undefined
2882,3,V08AB07,50,Joversoli,ioversol,undefined
2883,3,V08AB09,60,Jodiksanoli,iodixanol,undefined
2884,3,V08AB10,70,Jomeproli,iomeprol,undefined
2885,3,V08AB11,80,Jobitridoli,iobitridol,undefined
2886,2,V5B,20,Jodittomat varjoaineet,,undefined
2887,3,V08BA01,10,Bariumsulfaattivalmisteet,barium sulfate with suspending agents,undefined
2888,2,V5C,30,MRI-kuvausaineet,,undefined
2889,3,V08CA01,10,Gadopenteettihappo,gadopentetic acid,undefined
2890,3,V08CA02,20,Gadoteerihappo,gadoteric acid,undefined
2891,3,V08CA03,30,Gadodiamidi,gadodiamide,undefined
2892,3,V08CA04,40,Gadoteridoli,gadoteridol,undefined
2893,3,V08CA05,50,Mangafodipiiri,mangafodipir,undefined
2894,3,V08CA06,60,Gadoversetamidi,gadoversetamide,undefined
2895,3,V08CA08,70,Gadobeenihappo,gadobenic acid,undefined
2896,3,V08CA09,80,Gadobutroli,gadobutrol,undefined
2897,3,V08CA10,90,Gadoksetiinihappo,gadoxetic acid,undefined
2898,3,V08CA11,100,Gadofosveseetti,gadofosveset,undefined
2899,3,V08CA12,101,Gadopiklenoli,gadopiclenol,NOTDOI
2900,3,V08CB01,110,Ferumoksiili,ferumoxsil,undefined
2901,2,V5D,40,Ultraäänikuvausaineet,,undefined
2902,3,V08DA01,10,Ihmisen albumiinin mikropartikkelit,"perflutren, human albumin microspheres",NOTDOI
2903,3,V08DA05,20,Rikkiheksafluoridi,"sulfur hexafluoride, phospholipid microspheres",undefined
2904,1,V6,33,Radioaktiiviset lääkevalmisteet,,NOTDOI
2905,2,V6A,10,Diagnostiset radioaktiiviset lääkevalmisteet,,undefined
2906,3,VG03,10,Munuaiset,,undefined
2907,4,V09CA03,10,Teknetium[99mTc]-mertiatidi,technetium (99mTc) mertiatide,undefined
2908,3,V09B,20,Luusto,SKELETON,undefined
2909,3,V09D,30,Maksa ja retukuloenditeliaalijärjestelmä,HEPATIC AND RETICULO ENDOTHELIAL SYSTEM,undefined
2910,3,V09E,40,Hengityselimet,RESPIRATORY SYSTEM,undefined
2911,3,V09F,50,Kilpirauhanen,THYROID,undefined
2912,3,V09G,60,Sydän ja verisuonet,,undefined
2913,4,V09GA01,10,Teknetium(99mTc)sestamibi,technetium (99mTc) sestamibi,NOTDOI
2914,4,V09GA02,11,Teknetium(99mTc)tetrofosmiini,technetium (99mTc) tetrofosmin,NOTDOI
2915,3,V09H,70,Tulehdusten ja infektioiden diagnosointi,INFLAMMATION AND INFECTION DETECTION,undefined
2916,3,V09I,80,Kasvainten diagnosointi,,undefined
2917,4,V09IX12,10,Flusikloviini(18F),fluciclovine (18F),NOTDOI
2918,4,V09IX14,11,Gallium(68Ga)gotsetotidi,gallium (68Ga) gozetotide,NOTDOI
2919,4,V09IX16,12,Piflufolastaatti(18F),piflufolastat (18F),NOTDOI
2920,3,V6AA,90,Keskushermosto,,undefined
2921,4,V09AX07,10,Flortausipiiri (18F),flortaucipir (18F),NOTDOI
2922,2,V6B,20,Terapeuttiset radioaktiiviset lääkevalmisteet,,undefined
2923,3,V10A,10,Tulehdusta lievittävät valmisteet,ANTIINFLAMMATORY AGENTS,undefined
2924,3,V10B,20,Kipua lievittävät (luustoon hakeutuvat) valmisteet,,undefined
2925,4,V10XX03,10,Radium[223Ra]-dikloridi,radium (223Ra) dichloride,NOTDOI
2926,3,V6BC,30,Muut terapeuttiset radioaktiiviset lääkevalmisteet,,undefined
2927,4,V10XX02,10,Ibritumomabitiuksetaani [90Y],ibritumomab tiuxetan (90Y),undefined
2928,4,V10XX04,10,Lutetium(177Lu)oksodotreotidi,lutetium (177Lu) oxodotreotide,NOTDOI
2929,4,V10XX05,10,Lutetium(177Lu)vipivotiditetraksetaani,lutetium (177Lu) vipivotide tetraxetan,NOTDOI
