item,lvl,ID,catSeq,Finnish,English,TDOI
2871,3,V04CK01,20,Sekretiini,secretin,10574
2872,3,C01EB21,21,Regadenosoni,regadenoson,09220
2873,1,V4,31,Tekniset valmisteet,,03416
2874,2,V07AB,10,"Liuottimet, laimentimet, huuhteluliuokset","Solvents and diluting agents, incl. irrigating solutions",01180
2875,1,V5,32,Varjoaineet,,03454
2876,2,V5A,10,Jodia sisältävät varjoaineet,,00098
2877,3,V08AA01,10,Diatritsoiinihappo,diatrizoic acid,01013
2878,3,V08AB02,20,Joheksoli,iohexol,01481
2879,3,V08AB03,30,Joksagliinihappo,ioxaglic acid,00495
2880,3,V08AB04,31,Jopamidoli,iopamidol,10892
2881,3,V08AB05,40,Jopromidi,iopromide,01197
2882,3,V08AB07,50,Joversoli,ioversol,00859
2883,3,V08AB09,60,Jodiksanoli,iodixanol,01592
2884,3,V08AB10,70,Jomeproli,iomeprol,01420
2885,3,V08AB11,80,Jobitridoli,iobitridol,01334
2886,2,V5B,20,Jodittomat varjoaineet,,00515
2887,3,V08BA01,10,Bariumsulfaattivalmisteet,barium sulfate with suspending agents,00046
2888,2,V5C,30,MRI-kuvausaineet,,00385
2889,3,V08CA01,10,Gadopenteettihappo,gadopentetic acid,00560
2890,3,V08CA02,20,Gadoteerihappo,gadoteric acid,00698
2891,3,V08CA03,30,Gadodiamidi,gadodiamide,01015
2892,3,V08CA04,40,Gadoteridoli,gadoteridol,00744
2893,3,V08CA05,50,Mangafodipiiri,mangafodipir,00432
2894,3,V08CA06,60,Gadoversetamidi,gadoversetamide,01080
2895,3,V08CA08,70,Gadobeenihappo,gadobenic acid,00554
2896,3,V08CA09,80,Gadobutroli,gadobutrol,01342
2897,3,V08CA10,90,Gadoksetiinihappo,gadoxetic acid,01135
2898,3,V08CA11,100,Gadofosveseetti,gadofosveset,00485
2899,3,V08CA12,101,Gadopiklenoli,gadopiclenol,11141
2900,3,V08CB01,110,Ferumoksiili,ferumoxsil,01480
2901,2,V5D,40,Ultraäänikuvausaineet,,01077
2902,3,V08DA01,10,Ihmisen albumiinin mikropartikkelit,"perflutren, human albumin microspheres",09062
2903,3,V08DA05,20,Rikkiheksafluoridi,"sulfur hexafluoride, phospholipid microspheres",00249
2904,1,V6,33,Radioaktiiviset lääkevalmisteet,,03418
2905,2,V6A,10,Diagnostiset radioaktiiviset lääkevalmisteet,,00379
2906,3,VG03,10,Munuaiset,,01369
2907,4,V09CA03,10,Teknetium[99mTc]-mertiatidi,technetium (99mTc) mertiatide,01433
2908,3,V09B,20,Luusto,SKELETON,00165
2909,3,V09D,30,Maksa ja retukuloenditeliaalijärjestelmä,HEPATIC AND RETICULO ENDOTHELIAL SYSTEM,00801
2910,3,V09E,40,Hengityselimet,RESPIRATORY SYSTEM,01709
2911,3,V09F,50,Kilpirauhanen,THYROID,01270
2912,3,V09G,60,Sydän ja verisuonet,,01029
2913,4,V09GA01,10,Teknetium(99mTc)sestamibi,technetium (99mTc) sestamibi,10974
2914,4,V09GA02,11,Teknetium(99mTc)tetrofosmiini,technetium (99mTc) tetrofosmin,10975
2915,3,V09H,70,Tulehdusten ja infektioiden diagnosointi,INFLAMMATION AND INFECTION DETECTION,01003
2916,3,V09I,80,Kasvainten diagnosointi,,00322
2917,4,V09IX12,10,Flusikloviini(18F),fluciclovine (18F),10071
2918,4,V09IX14,11,Gallium(68Ga)gotsetotidi,gallium (68Ga) gozetotide,10842
2919,4,V09IX16,12,Piflufolastaatti(18F),piflufolastat (18F),11053
2920,3,V6AA,90,Keskushermosto,,01648
2921,4,V09AX07,10,Flortausipiiri (18F),flortaucipir (18F),11191
2922,2,V6B,20,Terapeuttiset radioaktiiviset lääkevalmisteet,,00004
2923,3,V10A,10,Tulehdusta lievittävät valmisteet,ANTIINFLAMMATORY AGENTS,00032
2924,3,V10B,20,Kipua lievittävät (luustoon hakeutuvat) valmisteet,,00312
2925,4,V10XX03,10,Radium[223Ra]-dikloridi,radium (223Ra) dichloride,09523
2926,3,V6BC,30,Muut terapeuttiset radioaktiiviset lääkevalmisteet,,00562
2927,4,V10XX02,10,Ibritumomabitiuksetaani [90Y],ibritumomab tiuxetan (90Y),01027
2928,4,V10XX04,10,Lutetium(177Lu)oksodotreotidi,lutetium (177Lu) oxodotreotide,10896
2929,4,V10XX05,10,Lutetium(177Lu)vipivotiditetraksetaani,lutetium (177Lu) vipivotide tetraxetan,10895
